name,nationalDexNum,types,stats
Tapu Lele,786,"['Psychic', 'Fairy']","{'HP': '70', 'Attack': '85', 'Defense': '75', 'Sp. Atk': '130', 'Sp. Def': '115', 'Speed': '95', 'Total': '570'}"
Tapu Bulu,787,"['Grass', 'Fairy']","{'HP': '70', 'Attack': '130', 'Defense': '115', 'Sp. Atk': '85', 'Sp. Def': '95', 'Speed': '75', 'Total': '570'}"
Tapu Fini,788,"['Water', 'Fairy']","{'HP': '70', 'Attack': '75', 'Defense': '115', 'Sp. Atk': '95', 'Sp. Def': '130', 'Speed': '85', 'Total': '570'}"
Cosmog,789,['Psychic'],"{'HP': '43', 'Attack': '29', 'Defense': '31', 'Sp. Atk': '29', 'Sp. Def': '31', 'Speed': '37', 'Total': '200'}"
Cosmoem,790,['Psychic'],"{'HP': '43', 'Attack': '29', 'Defense': '131', 'Sp. Atk': '29', 'Sp. Def': '131', 'Speed': '37', 'Total': '400'}"
Solgaleo,791,"['Psychic', 'Steel']","{'HP': '137', 'Attack': '137', 'Defense': '107', 'Sp. Atk': '113', 'Sp. Def': '89', 'Speed': '97', 'Total': '680'}"
Lunala,792,"['Psychic', 'Ghost']","{'HP': '137', 'Attack': '113', 'Defense': '89', 'Sp. Atk': '137', 'Sp. Def': '107', 'Speed': '97', 'Total': '680'}"
Nihilego,793,"['Rock', 'Poison']","{'HP': '109', 'Attack': '53', 'Defense': '47', 'Sp. Atk': '127', 'Sp. Def': '131', 'Speed': '103', 'Total': '570'}"
Buzzwole,794,"['Bug', 'Fighting']","{'HP': '107', 'Attack': '139', 'Defense': '139', 'Sp. Atk': '53', 'Sp. Def': '53', 'Speed': '79', 'Total': '570'}"
Pheromosa,795,"['Bug', 'Fighting']","{'HP': '71', 'Attack': '137', 'Defense': '37', 'Sp. Atk': '137', 'Sp. Def': '37', 'Speed': '151', 'Total': '570'}"
Xurkitree,796,['Electric'],"{'HP': '83', 'Attack': '89', 'Defense': '71', 'Sp. Atk': '173', 'Sp. Def': '71', 'Speed': '83', 'Total': '570'}"
Celesteela,797,"['Steel', 'Flying']","{'HP': '97', 'Attack': '101', 'Defense': '103', 'Sp. Atk': '107', 'Sp. Def': '101', 'Speed': '61', 'Total': '570'}"
Kartana,798,"['Grass', 'Steel']","{'HP': '59', 'Attack': '181', 'Defense': '131', 'Sp. Atk': '59', 'Sp. Def': '31', 'Speed': '109', 'Total': '570'}"
Guzzlord,799,"['Dark', 'Dragon']","{'HP': '223', 'Attack': '101', 'Defense': '53', 'Sp. Atk': '97', 'Sp. Def': '53', 'Speed': '43', 'Total': '570'}"
Necrozma,800,['Psychic'],"{'HP': '97', 'Attack': '107', 'Defense': '101', 'Sp. Atk': '127', 'Sp. Def': '89', 'Speed': '79', 'Total': '600'}"
Magearna,801,"['Steel', 'Fairy']","{'HP': '80', 'Attack': '95', 'Defense': '115', 'Sp. Atk': '130', 'Sp. Def': '115', 'Speed': '65', 'Total': '600'}"
Marshadow,802,"['Fighting', 'Ghost']","{'HP': '90', 'Attack': '125', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '90', 'Speed': '125', 'Total': '600'}"
Poipole,803,['Poison'],"{'HP': '67', 'Attack': '73', 'Defense': '67', 'Sp. Atk': '73', 'Sp. Def': '67', 'Speed': '73', 'Total': '420'}"
Naganadel,804,"['Poison', 'Dragon']","{'HP': '73', 'Attack': '73', 'Defense': '73', 'Sp. Atk': '127', 'Sp. Def': '73', 'Speed': '121', 'Total': '540'}"
Stakataka,805,"['Rock', 'Steel']","{'HP': '61', 'Attack': '131', 'Defense': '211', 'Sp. Atk': '53', 'Sp. Def': '101', 'Speed': '13', 'Total': '570'}"
Blacephalon,806,"['Fire', 'Ghost']","{'HP': '53', 'Attack': '127', 'Defense': '53', 'Sp. Atk': '151', 'Sp. Def': '79', 'Speed': '107', 'Total': '570'}"
Zeraora,807,['Electric'],"{'HP': '88', 'Attack': '112', 'Defense': '75', 'Sp. Atk': '102', 'Sp. Def': '80', 'Speed': '143', 'Total': '600'}"
Meltan,808,['Steel'],"{'HP': '46', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '55', 'Sp. Def': '35', 'Speed': '34', 'Total': '300'}"
Melmetal,809,['Steel'],"{'HP': '135', 'Attack': '143', 'Defense': '143', 'Sp. Atk': '80', 'Sp. Def': '65', 'Speed': '34', 'Total': '600'}"
Grookey,810,['Grass'],"{'HP': '50', 'Attack': '65', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '65', 'Total': '310'}"
Thwackey,811,['Grass'],"{'HP': '70', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '80', 'Total': '420'}"
Rillaboom,812,['Grass'],"{'HP': '100', 'Attack': '125', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '85', 'Total': '530'}"
Scorbunny,813,['Fire'],"{'HP': '50', 'Attack': '71', 'Defense': '40', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '69', 'Total': '310'}"
Raboot,814,['Fire'],"{'HP': '65', 'Attack': '86', 'Defense': '60', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '94', 'Total': '420'}"
Cinderace,815,['Fire'],"{'HP': '80', 'Attack': '116', 'Defense': '75', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '119', 'Total': '530'}"
Sobble,816,['Water'],"{'HP': '50', 'Attack': '40', 'Defense': '40', 'Sp. Atk': '70', 'Sp. Def': '40', 'Speed': '70', 'Total': '310'}"
Drizzile,817,['Water'],"{'HP': '65', 'Attack': '60', 'Defense': '55', 'Sp. Atk': '95', 'Sp. Def': '55', 'Speed': '90', 'Total': '420'}"
Inteleon,818,['Water'],"{'HP': '70', 'Attack': '85', 'Defense': '65', 'Sp. Atk': '125', 'Sp. Def': '65', 'Speed': '120', 'Total': '530'}"
Skwovet,819,['Normal'],"{'HP': '70', 'Attack': '55', 'Defense': '55', 'Sp. Atk': '35', 'Sp. Def': '35', 'Speed': '25', 'Total': '275'}"
Greedent,820,['Normal'],"{'HP': '120', 'Attack': '95', 'Defense': '95', 'Sp. Atk': '55', 'Sp. Def': '75', 'Speed': '20', 'Total': '460'}"
Rookidee,821,['Flying'],"{'HP': '38', 'Attack': '47', 'Defense': '35', 'Sp. Atk': '33', 'Sp. Def': '35', 'Speed': '57', 'Total': '245'}"
Corvisquire,822,['Flying'],"{'HP': '68', 'Attack': '67', 'Defense': '55', 'Sp. Atk': '43', 'Sp. Def': '55', 'Speed': '77', 'Total': '365'}"
Corviknight,823,"['Flying', 'Steel']","{'HP': '98', 'Attack': '87', 'Defense': '105', 'Sp. Atk': '53', 'Sp. Def': '85', 'Speed': '67', 'Total': '495'}"
Blipbug,824,['Bug'],"{'HP': '25', 'Attack': '20', 'Defense': '20', 'Sp. Atk': '25', 'Sp. Def': '45', 'Speed': '45', 'Total': '180'}"
Dottler,825,"['Bug', 'Psychic']","{'HP': '50', 'Attack': '35', 'Defense': '80', 'Sp. Atk': '50', 'Sp. Def': '90', 'Speed': '30', 'Total': '335'}"
Orbeetle,826,"['Bug', 'Psychic']","{'HP': '60', 'Attack': '45', 'Defense': '110', 'Sp. Atk': '80', 'Sp. Def': '120', 'Speed': '90', 'Total': '505'}"
Nickit,827,['Dark'],"{'HP': '40', 'Attack': '28', 'Defense': '28', 'Sp. Atk': '47', 'Sp. Def': '52', 'Speed': '50', 'Total': '245'}"
Thievul,828,['Dark'],"{'HP': '70', 'Attack': '58', 'Defense': '58', 'Sp. Atk': '87', 'Sp. Def': '92', 'Speed': '90', 'Total': '455'}"
Gossifleur,829,['Grass'],"{'HP': '40', 'Attack': '40', 'Defense': '60', 'Sp. Atk': '40', 'Sp. Def': '60', 'Speed': '10', 'Total': '250'}"
Eldegoss,830,['Grass'],"{'HP': '60', 'Attack': '50', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '120', 'Speed': '60', 'Total': '460'}"
Wooloo,831,['Normal'],"{'HP': '42', 'Attack': '40', 'Defense': '55', 'Sp. Atk': '40', 'Sp. Def': '45', 'Speed': '48', 'Total': '270'}"
Dubwool,832,['Normal'],"{'HP': '72', 'Attack': '80', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '90', 'Speed': '88', 'Total': '490'}"
Chewtle,833,['Water'],"{'HP': '50', 'Attack': '64', 'Defense': '50', 'Sp. Atk': '38', 'Sp. Def': '38', 'Speed': '44', 'Total': '284'}"
Drednaw,834,"['Water', 'Rock']","{'HP': '90', 'Attack': '115', 'Defense': '90', 'Sp. Atk': '48', 'Sp. Def': '68', 'Speed': '74', 'Total': '485'}"
Yamper,835,['Electric'],"{'HP': '59', 'Attack': '45', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '26', 'Total': '270'}"
Boltund,836,['Electric'],"{'HP': '69', 'Attack': '90', 'Defense': '60', 'Sp. Atk': '90', 'Sp. Def': '60', 'Speed': '121', 'Total': '490'}"
Rolycoly,837,['Rock'],"{'HP': '30', 'Attack': '40', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '30', 'Total': '240'}"
Carkol,838,"['Rock', 'Fire']","{'HP': '80', 'Attack': '60', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '50', 'Total': '410'}"
Coalossal,839,"['Rock', 'Fire']","{'HP': '110', 'Attack': '80', 'Defense': '120', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '30', 'Total': '510'}"
Applin,840,"['Grass', 'Dragon']","{'HP': '40', 'Attack': '40', 'Defense': '80', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '20', 'Total': '260'}"
Flapple,841,"['Grass', 'Dragon']","{'HP': '70', 'Attack': '110', 'Defense': '80', 'Sp. Atk': '95', 'Sp. Def': '60', 'Speed': '70', 'Total': '485'}"
Appletun,842,"['Grass', 'Dragon']","{'HP': '110', 'Attack': '85', 'Defense': '80', 'Sp. Atk': '100', 'Sp. Def': '80', 'Speed': '30', 'Total': '485'}"
Silicobra,843,['Ground'],"{'HP': '52', 'Attack': '57', 'Defense': '75', 'Sp. Atk': '35', 'Sp. Def': '50', 'Speed': '46', 'Total': '315'}"
Sandaconda,844,['Ground'],"{'HP': '72', 'Attack': '107', 'Defense': '125', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '71', 'Total': '510'}"
Cramorant,845,"['Flying', 'Water']","{'HP': '70', 'Attack': '85', 'Defense': '55', 'Sp. Atk': '85', 'Sp. Def': '95', 'Speed': '85', 'Total': '475'}"
Arrokuda,846,['Water'],"{'HP': '41', 'Attack': '63', 'Defense': '40', 'Sp. Atk': '40', 'Sp. Def': '30', 'Speed': '66', 'Total': '280'}"
Barraskewda,847,['Water'],"{'HP': '61', 'Attack': '123', 'Defense': '60', 'Sp. Atk': '60', 'Sp. Def': '50', 'Speed': '136', 'Total': '490'}"
Toxel,848,"['Electric', 'Poison']","{'HP': '40', 'Attack': '38', 'Defense': '35', 'Sp. Atk': '54', 'Sp. Def': '35', 'Speed': '40', 'Total': '242'}"
Toxtricity,849,"['Electric', 'Poison']","{'HP': '75', 'Attack': '98', 'Defense': '70', 'Sp. Atk': '114', 'Sp. Def': '70', 'Speed': '75', 'Total': '502'}"
Sizzlipede,850,"['Fire', 'Bug']","{'HP': '50', 'Attack': '65', 'Defense': '45', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '45', 'Total': '305'}"
Centiskorch,851,"['Fire', 'Bug']","{'HP': '100', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '90', 'Sp. Def': '90', 'Speed': '65', 'Total': '525'}"
Clobbopus,852,['Fighting'],"{'HP': '50', 'Attack': '68', 'Defense': '60', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '32', 'Total': '310'}"
Grapploct,853,['Fighting'],"{'HP': '80', 'Attack': '118', 'Defense': '90', 'Sp. Atk': '70', 'Sp. Def': '80', 'Speed': '42', 'Total': '480'}"
Sinistea,854,['Ghost'],"{'HP': '40', 'Attack': '45', 'Defense': '45', 'Sp. Atk': '74', 'Sp. Def': '54', 'Speed': '50', 'Total': '308'}"
Polteageist,855,['Ghost'],"{'HP': '60', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '134', 'Sp. Def': '114', 'Speed': '70', 'Total': '508'}"
Hatenna,856,['Psychic'],"{'HP': '42', 'Attack': '30', 'Defense': '45', 'Sp. Atk': '56', 'Sp. Def': '53', 'Speed': '39', 'Total': '265'}"
Hattrem,857,['Psychic'],"{'HP': '57', 'Attack': '40', 'Defense': '65', 'Sp. Atk': '86', 'Sp. Def': '73', 'Speed': '49', 'Total': '370'}"
Hatterene,858,"['Psychic', 'Fairy']","{'HP': '57', 'Attack': '90', 'Defense': '95', 'Sp. Atk': '136', 'Sp. Def': '103', 'Speed': '29', 'Total': '510'}"
Impidimp,859,"['Dark', 'Fairy']","{'HP': '45', 'Attack': '45', 'Defense': '30', 'Sp. Atk': '55', 'Sp. Def': '40', 'Speed': '50', 'Total': '265'}"
Morgrem,860,"['Dark', 'Fairy']","{'HP': '65', 'Attack': '60', 'Defense': '45', 'Sp. Atk': '75', 'Sp. Def': '55', 'Speed': '70', 'Total': '370'}"
Grimmsnarl,861,"['Dark', 'Fairy']","{'HP': '95', 'Attack': '120', 'Defense': '65', 'Sp. Atk': '95', 'Sp. Def': '75', 'Speed': '60', 'Total': '510'}"
Obstagoon,862,"['Dark', 'Normal']","{'HP': '93', 'Attack': '90', 'Defense': '101', 'Sp. Atk': '60', 'Sp. Def': '81', 'Speed': '95', 'Total': '520'}"
Perrserker,863,['Steel'],"{'HP': '70', 'Attack': '110', 'Defense': '100', 'Sp. Atk': '50', 'Sp. Def': '60', 'Speed': '50', 'Total': '440'}"
Cursola,864,['Ghost'],"{'HP': '60', 'Attack': '95', 'Defense': '50', 'Sp. Atk': '145', 'Sp. Def': '130', 'Speed': '30', 'Total': '510'}"
Sirfetch'd,865,['Fighting'],"{'HP': '62', 'Attack': '135', 'Defense': '95', 'Sp. Atk': '68', 'Sp. Def': '82', 'Speed': '65', 'Total': '507'}"
Mr. Rime,866,"['Ice', 'Psychic']","{'HP': '80', 'Attack': '85', 'Defense': '75', 'Sp. Atk': '110', 'Sp. Def': '100', 'Speed': '70', 'Total': '520'}"
Runerigus,867,"['Ground', 'Ghost']","{'HP': '58', 'Attack': '95', 'Defense': '145', 'Sp. Atk': '50', 'Sp. Def': '105', 'Speed': '30', 'Total': '483'}"
Milcery,868,['Fairy'],"{'HP': '45', 'Attack': '40', 'Defense': '40', 'Sp. Atk': '50', 'Sp. Def': '61', 'Speed': '34', 'Total': '270'}"
Alcremie,869,['Fairy'],"{'HP': '65', 'Attack': '60', 'Defense': '75', 'Sp. Atk': '110', 'Sp. Def': '121', 'Speed': '64', 'Total': '495'}"
Falinks,870,['Fighting'],"{'HP': '65', 'Attack': '100', 'Defense': '100', 'Sp. Atk': '70', 'Sp. Def': '60', 'Speed': '75', 'Total': '470'}"
Pincurchin,871,['Electric'],"{'HP': '48', 'Attack': '101', 'Defense': '95', 'Sp. Atk': '91', 'Sp. Def': '85', 'Speed': '15', 'Total': '435'}"
Snom,872,"['Ice', 'Bug']","{'HP': '30', 'Attack': '25', 'Defense': '35', 'Sp. Atk': '45', 'Sp. Def': '30', 'Speed': '20', 'Total': '185'}"
Frosmoth,873,"['Ice', 'Bug']","{'HP': '70', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '125', 'Sp. Def': '90', 'Speed': '65', 'Total': '475'}"
Stonjourner,874,['Rock'],"{'HP': '100', 'Attack': '125', 'Defense': '135', 'Sp. Atk': '20', 'Sp. Def': '20', 'Speed': '70', 'Total': '470'}"
Eiscue,875,['Ice'],"{'HP': '75', 'Attack': '80', 'Defense': '110', 'Sp. Atk': '65', 'Sp. Def': '90', 'Speed': '50', 'Total': '470'}"
Indeedee,876,"['Psychic', 'Normal']","{'HP': '60', 'Attack': '65', 'Defense': '55', 'Sp. Atk': '105', 'Sp. Def': '95', 'Speed': '95', 'Total': '475'}"
Morpeko,877,"['Electric', 'Dark']","{'HP': '58', 'Attack': '95', 'Defense': '58', 'Sp. Atk': '70', 'Sp. Def': '58', 'Speed': '97', 'Total': '436'}"
Cufant,878,['Steel'],"{'HP': '72', 'Attack': '80', 'Defense': '49', 'Sp. Atk': '40', 'Sp. Def': '49', 'Speed': '40', 'Total': '330'}"
Copperajah,879,['Steel'],"{'HP': '122', 'Attack': '130', 'Defense': '69', 'Sp. Atk': '80', 'Sp. Def': '69', 'Speed': '30', 'Total': '500'}"
Dracozolt,880,"['Electric', 'Dragon']","{'HP': '90', 'Attack': '100', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '70', 'Speed': '75', 'Total': '505'}"
Arctozolt,881,"['Electric', 'Ice']","{'HP': '90', 'Attack': '100', 'Defense': '90', 'Sp. Atk': '90', 'Sp. Def': '80', 'Speed': '55', 'Total': '505'}"
Dracovish,882,"['Water', 'Dragon']","{'HP': '90', 'Attack': '90', 'Defense': '100', 'Sp. Atk': '70', 'Sp. Def': '80', 'Speed': '75', 'Total': '505'}"
Arctovish,883,"['Water', 'Ice']","{'HP': '90', 'Attack': '90', 'Defense': '100', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '55', 'Total': '505'}"
Duraludon,884,"['Steel', 'Dragon']","{'HP': '70', 'Attack': '95', 'Defense': '115', 'Sp. Atk': '120', 'Sp. Def': '50', 'Speed': '85', 'Total': '535'}"
Dreepy,885,"['Dragon', 'Ghost']","{'HP': '28', 'Attack': '60', 'Defense': '30', 'Sp. Atk': '40', 'Sp. Def': '30', 'Speed': '82', 'Total': '270'}"
Drakloak,886,"['Dragon', 'Ghost']","{'HP': '68', 'Attack': '80', 'Defense': '50', 'Sp. Atk': '60', 'Sp. Def': '50', 'Speed': '102', 'Total': '410'}"
Dragapult,887,"['Dragon', 'Ghost']","{'HP': '88', 'Attack': '120', 'Defense': '75', 'Sp. Atk': '100', 'Sp. Def': '75', 'Speed': '142', 'Total': '600'}"
Zacian,888,['Fairy'],"{'HP': '92', 'Attack': '120', 'Defense': '115', 'Sp. Atk': '80', 'Sp. Def': '115', 'Speed': '138', 'Total': '660'}"
Zamazenta,889,['Fighting'],"{'HP': '92', 'Attack': '120', 'Defense': '115', 'Sp. Atk': '80', 'Sp. Def': '115', 'Speed': '138', 'Total': '660'}"
Eternatus,890,"['Poison', 'Dragon']","{'HP': '140', 'Attack': '85', 'Defense': '95', 'Sp. Atk': '145', 'Sp. Def': '95', 'Speed': '130', 'Total': '690'}"
Kubfu,891,['Fighting'],"{'HP': '60', 'Attack': '90', 'Defense': '60', 'Sp. Atk': '53', 'Sp. Def': '50', 'Speed': '72', 'Total': '385'}"
Urshifu,892,"['Fighting', 'Dark']","{'HP': '100', 'Attack': '130', 'Defense': '100', 'Sp. Atk': '63', 'Sp. Def': '60', 'Speed': '97', 'Total': '550'}"
Zarude,893,"['Dark', 'Grass']","{'HP': '105', 'Attack': '120', 'Defense': '105', 'Sp. Atk': '70', 'Sp. Def': '95', 'Speed': '105', 'Total': '600'}"
Regieleki,894,['Electric'],"{'HP': '80', 'Attack': '100', 'Defense': '50', 'Sp. Atk': '100', 'Sp. Def': '50', 'Speed': '200', 'Total': '580'}"
Regidrago,895,['Dragon'],"{'HP': '200', 'Attack': '100', 'Defense': '50', 'Sp. Atk': '100', 'Sp. Def': '50', 'Speed': '80', 'Total': '580'}"
Glastrier,896,['Ice'],"{'HP': '100', 'Attack': '145', 'Defense': '130', 'Sp. Atk': '65', 'Sp. Def': '110', 'Speed': '30', 'Total': '580'}"
Spectrier,897,['Ghost'],"{'HP': '100', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '145', 'Sp. Def': '80', 'Speed': '130', 'Total': '580'}"
Calyrex,898,"['Psychic', 'Grass']","{'HP': '100', 'Attack': '80', 'Defense': '80', 'Sp. Atk': '80', 'Sp. Def': '80', 'Speed': '80', 'Total': '500'}"
Wyrdeer,899,"['Normal', 'Psychic']","{'HP': '103', 'Attack': '105', 'Defense': '72', 'Sp. Atk': '105', 'Sp. Def': '75', 'Speed': '65', 'Total': '525'}"
Kleavor,900,"['Bug', 'Rock']","{'HP': '70', 'Attack': '135', 'Defense': '95', 'Sp. Atk': '45', 'Sp. Def': '70', 'Speed': '85', 'Total': '500'}"
Ursaluna,901,"['Ground', 'Normal']","{'HP': '130', 'Attack': '140', 'Defense': '105', 'Sp. Atk': '45', 'Sp. Def': '80', 'Speed': '50', 'Total': '550'}"
Basculegion,902,"['Water', 'Ghost']","{'HP': '120', 'Attack': '112', 'Defense': '65', 'Sp. Atk': '80', 'Sp. Def': '75', 'Speed': '78', 'Total': '530'}"
Sneasler,903,"['Fighting', 'Poison']","{'HP': '80', 'Attack': '130', 'Defense': '60', 'Sp. Atk': '40', 'Sp. Def': '80', 'Speed': '120', 'Total': '510'}"
Overqwil,904,"['Dark', 'Poison']","{'HP': '85', 'Attack': '115', 'Defense': '95', 'Sp. Atk': '65', 'Sp. Def': '65', 'Speed': '85', 'Total': '510'}"
Enamorus,905,"['Fairy', 'Flying']","{'HP': '74', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '135', 'Sp. Def': '80', 'Speed': '106', 'Total': '580'}"
Sprigatito,906,['Grass'],"{'HP': '40', 'Attack': '61', 'Defense': '54', 'Sp. Atk': '45', 'Sp. Def': '45', 'Speed': '65', 'Total': '310'}"
Floragato,907,['Grass'],"{'HP': '61', 'Attack': '80', 'Defense': '63', 'Sp. Atk': '60', 'Sp. Def': '63', 'Speed': '83', 'Total': '410'}"
Meowscarada,908,"['Grass', 'Dark']","{'HP': '76', 'Attack': '110', 'Defense': '70', 'Sp. Atk': '81', 'Sp. Def': '70', 'Speed': '123', 'Total': '530'}"
Fuecoco,909,['Fire'],"{'HP': '67', 'Attack': '45', 'Defense': '59', 'Sp. Atk': '63', 'Sp. Def': '40', 'Speed': '36', 'Total': '310'}"
Crocalor,910,['Fire'],"{'HP': '81', 'Attack': '55', 'Defense': '78', 'Sp. Atk': '90', 'Sp. Def': '58', 'Speed': '49', 'Total': '411'}"
Skeledirge,911,"['Fire', 'Ghost']","{'HP': '104', 'Attack': '75', 'Defense': '100', 'Sp. Atk': '110', 'Sp. Def': '75', 'Speed': '66', 'Total': '530'}"
Quaxly,912,['Water'],"{'HP': '55', 'Attack': '65', 'Defense': '45', 'Sp. Atk': '50', 'Sp. Def': '45', 'Speed': '50', 'Total': '310'}"
Quaxwell,913,['Water'],"{'HP': '70', 'Attack': '85', 'Defense': '65', 'Sp. Atk': '65', 'Sp. Def': '60', 'Speed': '65', 'Total': '410'}"
Quaquaval,914,"['Water', 'Fighting']","{'HP': '85', 'Attack': '120', 'Defense': '80', 'Sp. Atk': '85', 'Sp. Def': '75', 'Speed': '85', 'Total': '530'}"
Lechonk,915,['Normal'],"{'HP': '54', 'Attack': '45', 'Defense': '40', 'Sp. Atk': '35', 'Sp. Def': '45', 'Speed': '35', 'Total': '254'}"
Oinkologne,916,['Normal'],"{'HP': '110', 'Attack': '100', 'Defense': '75', 'Sp. Atk': '59', 'Sp. Def': '80', 'Speed': '65', 'Total': '489'}"
Tarountula,917,['Bug'],"{'HP': '35', 'Attack': '41', 'Defense': '45', 'Sp. Atk': '29', 'Sp. Def': '40', 'Speed': '20', 'Total': '210'}"
Spidops,918,['Bug'],"{'HP': '60', 'Attack': '79', 'Defense': '92', 'Sp. Atk': '52', 'Sp. Def': '86', 'Speed': '35', 'Total': '404'}"
Nymble,919,['Bug'],"{'HP': '33', 'Attack': '46', 'Defense': '40', 'Sp. Atk': '21', 'Sp. Def': '25', 'Speed': '45', 'Total': '210'}"
Lokix,920,"['Bug', 'Dark']","{'HP': '71', 'Attack': '102', 'Defense': '78', 'Sp. Atk': '52', 'Sp. Def': '55', 'Speed': '92', 'Total': '450'}"
Pawmi,921,['Electric'],"{'HP': '45', 'Attack': '50', 'Defense': '20', 'Sp. Atk': '40', 'Sp. Def': '25', 'Speed': '60', 'Total': '240'}"
Pawmo,922,"['Electric', 'Fighting']","{'HP': '60', 'Attack': '75', 'Defense': '40', 'Sp. Atk': '50', 'Sp. Def': '40', 'Speed': '85', 'Total': '350'}"
Pawmot,923,"['Electric', 'Fighting']","{'HP': '70', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '60', 'Speed': '105', 'Total': '490'}"
Tandemaus,924,['Normal'],"{'HP': '50', 'Attack': '50', 'Defense': '45', 'Sp. Atk': '40', 'Sp. Def': '45', 'Speed': '75', 'Total': '305'}"
Maushold,925,['Normal'],"{'HP': '74', 'Attack': '75', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '111', 'Total': '470'}"
Fidough,926,['Fairy'],"{'HP': '37', 'Attack': '55', 'Defense': '70', 'Sp. Atk': '30', 'Sp. Def': '55', 'Speed': '65', 'Total': '312'}"
Dachsbun,927,['Fairy'],"{'HP': '57', 'Attack': '80', 'Defense': '115', 'Sp. Atk': '50', 'Sp. Def': '80', 'Speed': '95', 'Total': '477'}"
Smoliv,928,"['Grass', 'Normal']","{'HP': '41', 'Attack': '35', 'Defense': '45', 'Sp. Atk': '58', 'Sp. Def': '51', 'Speed': '30', 'Total': '260'}"
Dolliv,929,"['Grass', 'Normal']","{'HP': '52', 'Attack': '53', 'Defense': '60', 'Sp. Atk': '78', 'Sp. Def': '78', 'Speed': '33', 'Total': '354'}"
Arboliva,930,"['Grass', 'Normal']","{'HP': '78', 'Attack': '69', 'Defense': '90', 'Sp. Atk': '125', 'Sp. Def': '109', 'Speed': '39', 'Total': '510'}"
Squawkabilly,931,"['Normal', 'Flying']","{'HP': '82', 'Attack': '96', 'Defense': '51', 'Sp. Atk': '45', 'Sp. Def': '51', 'Speed': '92', 'Total': '417'}"
Nacli,932,['Rock'],"{'HP': '55', 'Attack': '55', 'Defense': '75', 'Sp. Atk': '35', 'Sp. Def': '35', 'Speed': '25', 'Total': '280'}"
Naclstack,933,['Rock'],"{'HP': '60', 'Attack': '60', 'Defense': '100', 'Sp. Atk': '35', 'Sp. Def': '65', 'Speed': '35', 'Total': '355'}"
Garganacl,934,['Rock'],"{'HP': '100', 'Attack': '100', 'Defense': '130', 'Sp. Atk': '45', 'Sp. Def': '90', 'Speed': '35', 'Total': '500'}"
Charcadet,935,['Fire'],"{'HP': '40', 'Attack': '50', 'Defense': '40', 'Sp. Atk': '50', 'Sp. Def': '40', 'Speed': '35', 'Total': '255'}"
Armarouge,936,"['Fire', 'Psychic']","{'HP': '85', 'Attack': '60', 'Defense': '100', 'Sp. Atk': '125', 'Sp. Def': '80', 'Speed': '75', 'Total': '525'}"
Ceruledge,937,"['Fire', 'Ghost']","{'HP': '75', 'Attack': '125', 'Defense': '80', 'Sp. Atk': '60', 'Sp. Def': '100', 'Speed': '85', 'Total': '525'}"
Tadbulb,938,['Electric'],"{'HP': '61', 'Attack': '31', 'Defense': '41', 'Sp. Atk': '59', 'Sp. Def': '35', 'Speed': '45', 'Total': '272'}"
Bellibolt,939,['Electric'],"{'HP': '109', 'Attack': '64', 'Defense': '91', 'Sp. Atk': '103', 'Sp. Def': '83', 'Speed': '45', 'Total': '495'}"
Wattrel,940,"['Electric', 'Flying']","{'HP': '40', 'Attack': '40', 'Defense': '35', 'Sp. Atk': '55', 'Sp. Def': '40', 'Speed': '70', 'Total': '280'}"
Kilowattrel,941,"['Electric', 'Flying']","{'HP': '70', 'Attack': '70', 'Defense': '60', 'Sp. Atk': '105', 'Sp. Def': '60', 'Speed': '125', 'Total': '490'}"
